id,item_count,total_item_price,total_payment_value,total_freight_value,review_score,order_purchase_month,order_purchase_day,order_purchase_dayofweek,order_purchase_hour,order_purchase_time_day,until_shipped_waiting_hours,until_delivered_waiting_hours,total_package_volume,total_package_weight_g,delivery_efficiency,total_delivered_waiting_day,is_shipping_delayed,is_delivered_delayed,geo_distance,customer_state_region_type,seller_state_region_type,review_type,logistics_delay_hours,RFM_type,seller_level,product_type4,product_category6,package_kmeans,price_kmeans
99287,1,0,0,1,3,11,23,4,15,1,1,1,0,0,1,1,0,0,1,3,3,0,1,1,1,3,2,0,3
49443,1,1,1,1,5,3,23,5,20,1,1,1,0,0,1,1,0,0,2,1,3,1,1,2,0,3,5,0,3
33506,1,2,1,1,5,8,15,3,11,1,1,1,0,1,1,1,1,0,1,2,3,1,1,2,1,1,3,0,3
93911,1,1,0,1,5,8,14,1,14,1,1,1,0,0,1,1,0,0,2,3,3,1,1,1,1,3,1,0,3
34453,1,0,0,1,5,2,17,6,23,0,1,1,0,1,1,1,0,0,2,3,2,1,1,2,0,4,1,0,3
83064,1,0,0,0,5,6,13,3,13,1,1,1,0,0,1,1,0,0,1,3,3,1,1,2,0,3,5,0,3
61815,1,2,2,2,3,6,5,2,22,0,1,1,0,1,1,1,0,0,2,1,3,0,1,4,0,3,2,0,2
89881,1,2,1,0,5,10,24,2,18,1,1,1,0,0,1,1,0,0,0,3,3,1,1,1,0,3,2,0,3
74907,1,0,0,0,5,9,16,6,17,1,1,1,0,0,1,1,0,0,1,3,3,1,1,2,0,3,1,0,3
52410,1,0,0,1,5,4,18,3,12,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,1,4,1,0,3
72678,1,2,2,0,4,6,13,3,12,1,1,1,0,0,1,1,0,0,1,3,3,1,1,4,1,4,1,0,0
77851,1,2,2,2,5,4,12,4,9,0,1,1,0,1,1,1,0,0,2,2,3,1,1,4,0,4,1,0,2
55875,1,1,1,1,5,3,28,3,10,1,1,1,0,1,1,1,0,0,0,2,3,1,1,2,1,4,1,0,3
95032,1,0,0,0,1,2,17,6,16,1,1,1,0,0,1,1,0,0,0,2,3,0,1,2,1,3,2,0,3
37505,1,1,1,1,4,3,6,2,15,1,1,1,0,0,1,1,0,0,2,3,3,1,1,2,1,4,1,0,3
88277,1,2,2,2,5,4,13,5,17,1,1,1,0,1,1,1,0,0,2,1,3,1,1,4,1,4,1,0,2
26753,1,2,2,1,5,11,28,2,13,1,1,1,0,1,1,1,0,0,1,3,3,1,1,1,1,4,1,0,3
22051,1,2,2,1,1,3,13,2,22,0,1,1,0,0,1,1,0,0,2,1,3,0,1,4,1,4,1,0,0
18847,1,1,1,0,5,5,7,1,11,1,1,1,0,1,1,1,0,0,1,3,3,1,1,2,0,3,5,0,3
73843,1,2,2,2,4,5,30,3,10,1,1,1,0,1,1,1,0,0,2,2,3,1,1,2,0,3,2,0,0
75744,1,0,1,2,5,8,1,3,17,1,1,1,0,1,1,1,0,0,2,4,3,1,1,2,0,3,4,0,3
38625,1,1,1,0,5,4,7,5,10,1,1,1,0,1,1,1,0,0,2,2,3,1,1,1,0,1,1,0,3
17767,1,1,1,1,4,6,6,2,17,1,1,1,0,1,1,1,0,0,2,2,1,1,1,1,0,3,5,0,3
90373,1,1,1,0,5,4,25,3,17,1,1,1,0,1,1,1,0,0,1,3,2,1,1,2,1,3,5,0,3
27865,1,2,2,0,5,1,7,0,23,0,1,1,0,0,1,1,0,0,0,2,3,1,1,4,1,3,2,0,3
82596,1,0,0,1,1,2,28,3,16,1,1,1,0,1,1,1,1,0,2,2,3,0,1,2,0,3,2,0,3
43809,1,2,1,1,3,8,17,5,22,0,1,1,0,2,1,1,0,0,1,3,3,0,1,2,0,3,5,0,3
14185,1,0,0,0,2,1,18,4,0,0,1,1,0,0,1,1,0,0,2,1,3,0,1,2,1,3,2,0,3
27445,1,0,0,1,1,6,4,1,21,1,1,1,0,1,1,1,0,0,2,3,3,0,1,2,0,3,4,0,3
57821,1,0,0,1,3,5,26,6,9,0,1,1,0,0,1,1,0,0,2,1,3,0,1,2,1,4,1,0,3
57230,1,2,2,1,5,10,7,6,10,1,1,1,0,1,1,1,0,0,0,2,3,1,1,3,0,3,2,0,0
17840,1,0,0,0,5,2,7,3,22,0,1,1,0,0,1,1,0,0,1,2,3,1,1,2,1,3,2,0,3
23256,1,1,1,1,5,10,8,0,12,1,1,1,0,0,1,1,0,0,2,3,3,1,1,1,1,4,1,0,3
46734,1,1,1,1,5,8,3,5,22,0,1,1,0,0,1,1,1,0,2,1,3,1,1,2,1,4,1,0,3
73999,1,2,2,0,1,11,10,5,12,1,1,1,0,0,1,1,0,0,1,3,3,0,1,3,1,4,1,0,0
85781,1,0,0,0,4,8,4,5,10,1,1,1,0,1,1,1,1,0,0,2,3,1,1,1,0,3,5,0,3
84685,1,2,2,1,4,3,14,3,10,1,1,1,0,2,1,1,0,0,2,2,3,1,1,4,1,1,3,0,0
39317,1,1,1,0,4,11,29,3,23,0,1,1,0,0,1,1,0,0,0,2,3,1,1,1,1,4,1,0,3
72105,1,2,2,2,5,8,12,0,18,1,1,1,0,0,1,1,1,0,2,2,3,1,1,4,0,2,3,0,0
39632,1,2,2,1,5,5,1,2,10,1,1,1,0,0,1,1,0,0,1,2,3,1,1,4,1,4,1,0,0
94461,1,0,0,2,2,3,31,6,9,0,1,1,0,0,1,1,0,0,2,2,3,0,1,2,1,3,2,0,3
88372,1,1,1,1,1,1,11,4,19,1,1,1,0,0,1,1,0,0,1,2,3,0,1,2,1,3,2,0,3
29084,1,2,2,1,5,5,4,5,15,1,1,1,0,1,1,1,0,0,0,2,3,1,1,4,0,3,4,0,3
94207,1,0,0,1,3,8,16,4,4,0,1,1,0,1,1,1,1,0,1,3,3,0,1,2,0,3,5,0,3
56202,1,2,2,1,5,7,20,5,14,1,1,1,0,0,1,1,0,0,1,3,3,1,1,4,1,4,1,0,0
21937,1,2,2,1,5,3,3,5,16,1,1,1,0,0,1,1,0,0,1,2,3,1,1,3,1,4,1,0,0
86359,1,0,0,0,3,6,21,4,20,1,1,1,0,0,1,1,0,0,1,3,3,0,1,2,1,4,1,0,3
96696,1,0,0,0,4,12,31,0,1,0,1,1,0,0,1,1,0,0,2,2,3,1,1,2,1,3,2,0,3
90063,1,1,1,1,5,7,3,2,22,0,1,1,0,0,1,1,0,0,2,3,3,1,1,2,0,3,5,0,3
81969,1,1,1,1,5,6,20,3,9,0,1,1,0,0,1,1,0,0,0,3,3,1,1,2,0,3,6,0,3
69867,1,2,2,0,5,4,8,0,11,1,1,1,0,0,1,1,0,0,1,3,3,1,1,4,1,4,1,0,0
42965,1,2,1,1,5,2,1,4,8,0,1,1,0,0,1,1,0,0,1,2,3,1,1,2,1,4,1,0,3
67421,1,2,2,1,4,4,17,2,11,1,1,1,0,0,1,1,1,0,1,2,2,1,1,4,0,3,2,0,0
16144,1,0,0,1,3,8,17,5,9,0,1,1,0,0,1,1,0,0,1,3,3,0,1,2,1,3,5,0,3
52045,1,1,1,2,5,6,18,0,20,1,1,1,0,1,1,1,0,0,2,3,1,1,1,1,0,3,5,0,3
22787,1,0,0,0,4,4,17,2,16,1,1,1,0,0,1,1,0,0,1,3,3,1,1,2,0,3,5,0,3
63050,1,1,1,1,1,7,10,2,16,1,1,1,0,1,1,1,0,0,1,3,2,0,1,2,0,4,1,0,3
36636,1,0,0,0,5,2,18,0,18,1,1,1,0,0,1,1,0,0,0,2,3,1,1,2,1,4,1,0,3
56197,1,0,0,0,4,1,9,2,13,1,1,1,0,0,1,1,0,0,2,3,3,1,1,2,1,3,2,0,3
57720,1,1,1,1,5,11,10,5,11,1,1,1,0,0,1,1,0,0,2,2,3,1,1,1,1,1,3,0,3
50604,1,2,2,2,5,1,13,6,15,1,1,1,0,2,1,1,0,0,2,1,3,1,1,4,1,1,3,0,0
23184,1,2,2,1,0,1,6,6,19,1,1,1,0,0,1,1,0,0,1,2,3,0,1,4,1,4,1,0,0
13298,1,2,1,1,4,12,22,5,13,1,1,1,0,0,1,1,0,0,2,2,3,1,1,1,1,4,1,0,3
29899,1,0,0,1,3,3,8,4,16,1,1,1,0,0,1,1,0,0,0,2,3,0,1,2,1,3,2,0,3
43201,1,2,2,1,3,8,10,5,11,1,1,1,0,0,1,1,1,0,0,2,3,0,1,4,0,3,2,0,0
82799,1,0,0,1,5,6,17,0,22,0,1,1,0,0,1,1,0,0,1,2,3,1,1,2,1,3,5,0,3
12950,1,2,2,2,4,5,6,0,11,1,1,1,0,1,1,1,0,0,2,1,3,1,1,4,0,3,4,0,3
76821,1,1,1,1,5,7,27,5,13,1,1,1,0,0,1,1,0,0,2,4,3,1,1,2,0,3,5,0,3
77351,1,2,2,0,3,7,22,6,0,0,1,1,0,0,1,1,1,0,2,3,3,0,1,3,0,2,3,0,3
30288,1,2,2,1,4,6,4,0,18,1,1,1,0,0,1,1,0,0,2,2,3,1,1,2,1,4,1,0,2
48846,1,2,2,0,5,2,4,6,2,0,1,1,0,1,1,1,1,0,0,3,3,1,1,3,1,4,1,0,0
37874,1,0,0,1,5,12,19,2,14,1,1,1,0,1,1,1,0,0,2,2,3,1,1,1,0,3,5,0,3
21297,1,1,1,1,5,12,24,0,13,1,1,1,0,1,1,1,0,0,1,2,2,1,1,1,1,3,5,0,3
77891,1,0,0,1,5,9,28,4,22,0,1,1,0,0,1,1,0,0,2,3,3,1,1,1,1,3,5,0,3
87115,1,0,0,1,4,4,27,5,21,1,1,1,0,1,1,1,0,0,0,2,3,1,1,2,0,3,2,0,3
33231,1,2,2,1,5,1,4,4,20,1,1,1,0,0,1,1,0,0,2,1,3,1,1,4,0,3,4,0,3
90099,1,2,2,1,5,7,16,1,4,0,1,1,0,0,1,1,0,0,0,2,3,1,1,4,1,4,1,0,0
69980,1,0,0,1,1,8,2,4,22,0,1,1,0,0,1,1,0,0,1,3,3,0,1,2,1,4,1,0,3
70379,1,2,2,2,5,6,3,0,13,1,1,1,0,0,1,1,0,0,2,1,3,1,1,4,0,3,2,0,0
35129,1,0,0,0,5,6,4,0,20,1,1,1,0,0,1,1,0,0,1,3,3,1,1,1,1,3,1,0,3
84461,1,0,0,0,5,11,28,2,16,1,1,1,0,0,1,1,0,0,1,3,3,1,1,1,1,3,1,0,3
30052,1,1,1,1,5,11,6,1,16,1,1,1,0,0,1,1,0,0,2,2,3,1,1,1,1,3,2,0,3
13197,1,2,2,1,5,11,5,0,23,0,1,1,0,0,1,1,0,0,2,3,2,1,1,3,0,3,2,0,0
18621,1,1,1,0,5,3,5,1,3,0,1,1,0,1,1,1,0,0,1,3,3,1,1,2,1,4,1,0,3
60533,1,1,1,1,4,7,25,3,11,1,1,1,0,0,1,1,0,0,1,2,3,1,1,2,1,4,1,0,3
82942,1,0,0,0,4,2,7,3,14,1,1,1,0,0,1,1,0,0,2,2,3,1,1,2,1,3,1,0,3
91366,1,0,0,2,5,7,20,5,12,1,1,1,0,0,1,1,0,0,2,4,3,1,1,2,1,3,1,0,3
40715,1,1,0,0,3,5,28,0,18,1,1,1,0,0,1,1,0,0,2,3,3,0,1,1,1,3,1,0,3
27309,1,0,0,1,5,3,22,4,10,1,1,1,0,0,1,1,0,0,2,2,3,1,1,2,1,3,1,0,3
75913,1,0,0,1,5,1,6,6,23,0,1,1,0,1,1,1,0,0,2,3,2,1,1,2,0,3,5,0,3
64993,1,0,0,1,5,5,7,1,17,1,1,1,0,0,1,1,0,0,2,1,3,1,1,2,1,3,2,0,3
18097,1,2,2,2,5,7,10,2,11,1,1,1,0,1,1,1,0,0,1,3,2,1,1,4,0,2,3,0,2
31149,1,2,2,0,5,8,2,3,12,1,1,1,0,1,1,1,0,0,1,3,3,1,1,3,1,4,1,0,3
71839,1,0,0,2,5,3,22,3,13,1,1,1,0,0,1,1,0,0,2,2,3,1,1,1,1,4,1,0,3
56956,1,0,0,0,5,2,19,1,14,1,1,1,0,0,1,1,0,0,1,3,3,1,1,2,1,3,2,0,3
48015,1,1,1,1,1,6,7,3,23,0,1,1,0,0,1,1,0,0,1,3,3,0,1,1,0,3,1,0,3
61708,1,1,1,1,4,10,7,6,13,1,1,1,0,1,1,1,0,0,1,3,3,1,1,1,0,3,2,0,3
13410,1,2,2,2,2,2,17,6,12,1,1,1,0,0,1,1,0,0,0,3,3,0,1,4,1,4,1,0,0
65900,1,0,0,1,5,7,30,0,21,1,1,1,0,0,1,1,0,0,2,3,3,1,1,1,1,4,1,0,3
23570,1,0,0,1,5,11,6,1,20,1,1,1,0,1,1,1,0,0,1,2,3,1,1,1,0,3,5,0,3
29384,1,2,2,1,5,10,22,0,0,0,1,1,0,0,1,1,0,0,2,3,2,1,1,1,0,3,2,0,0
72791,1,2,2,2,5,11,24,5,22,0,1,1,0,1,1,1,0,0,2,2,3,1,1,3,0,3,2,0,0
72096,1,0,0,1,5,4,30,1,12,1,1,1,0,1,1,1,0,0,2,2,3,1,1,2,0,3,5,0,3
49562,1,0,0,1,5,7,11,2,18,1,1,1,0,1,1,1,0,0,0,3,2,1,1,1,0,3,5,0,3
15839,1,0,0,0,5,1,7,0,16,1,1,1,0,0,1,1,0,0,2,2,3,1,1,2,1,3,2,0,3
71512,1,1,0,1,5,6,17,6,22,0,1,1,0,1,1,1,0,0,1,2,3,1,1,1,1,3,1,0,3
82123,1,2,2,1,4,12,6,3,15,1,1,1,0,1,1,1,0,0,0,2,3,1,1,3,1,4,1,0,0
47355,1,0,0,0,4,2,13,2,19,1,1,1,0,0,1,1,0,0,2,2,3,1,1,2,1,4,1,0,3
13064,1,0,0,1,5,8,18,5,15,1,1,1,1,2,0,1,0,1,0,2,2,1,0,1,0,3,5,0,3
83540,2,0,1,2,5,8,2,4,22,0,1,1,0,1,0,1,1,1,2,3,2,1,0,2,0,3,4,0,3
50911,1,0,0,1,1,11,8,3,9,0,1,1,2,1,0,1,0,1,2,3,3,0,0,1,1,3,4,0,3
63047,1,0,0,2,5,8,6,1,18,1,1,1,1,1,0,1,1,1,2,3,3,1,0,2,1,3,5,0,3
19734,1,0,0,2,5,4,13,5,16,1,1,1,0,0,1,1,0,0,2,1,3,1,1,2,1,1,2,0,3
78300,1,0,0,1,1,5,10,4,17,1,1,1,2,0,1,1,0,1,2,3,2,0,0,2,1,3,2,0,3
46757,2,0,0,2,4,8,19,6,10,1,1,1,0,0,1,1,0,0,1,3,3,1,1,1,0,3,1,0,3
37022,1,0,0,2,5,10,14,6,20,1,1,1,2,1,1,1,0,0,2,4,3,1,1,1,0,3,4,0,3
88716,2,0,0,2,1,1,19,5,11,1,1,1,2,0,1,1,0,0,0,2,3,0,1,2,1,3,2,0,3
13160,2,0,0,2,5,8,31,4,18,1,1,1,2,1,1,1,0,0,1,3,3,1,1,1,1,1,4,1,3
15694,1,0,0,2,4,6,22,5,21,1,1,1,0,1,1,1,0,0,2,4,3,1,1,2,0,3,5,0,3
95268,1,0,0,2,4,11,24,5,20,1,1,1,1,1,1,1,1,0,2,2,3,1,1,1,0,3,4,0,3
92549,1,0,0,0,5,7,13,4,12,1,1,1,0,1,1,1,0,0,1,2,3,1,1,1,0,3,5,0,3
68525,1,0,0,2,5,5,12,6,11,1,1,1,2,1,1,1,0,0,2,2,3,1,1,2,0,1,3,2,3
48893,1,0,0,2,5,4,7,6,12,1,1,1,0,0,1,1,0,0,2,2,3,1,1,2,1,3,6,0,3
15366,5,0,1,2,5,6,27,3,0,0,1,1,2,2,1,1,0,0,1,3,3,1,1,2,0,3,4,2,3
27214,1,0,0,1,5,5,29,2,11,1,1,1,1,1,1,1,0,0,2,3,3,1,1,2,0,3,5,0,3
32106,1,0,0,1,1,7,28,5,12,1,1,1,0,1,1,1,0,0,1,2,3,0,1,1,0,3,5,0,3
59273,1,0,0,2,4,7,9,1,11,1,1,1,1,1,1,1,0,0,2,2,3,1,1,2,1,3,5,0,3
33750,1,0,0,1,4,5,6,6,17,1,1,1,2,1,1,1,0,0,2,2,3,1,1,1,0,2,3,0,3
67901,1,0,0,1,5,9,4,1,12,1,1,1,1,1,1,1,0,0,1,2,3,1,1,1,0,3,2,0,3
14369,1,0,0,1,3,4,11,3,15,1,1,1,0,1,1,1,0,0,1,3,3,0,1,2,0,2,2,0,3
36537,1,0,0,2,3,7,6,4,21,1,1,1,1,0,1,1,1,0,2,4,3,0,1,1,1,3,4,0,3
95136,1,0,0,1,4,4,4,2,9,0,1,1,2,1,1,1,0,0,2,3,3,1,1,1,0,3,4,2,3
97539,1,0,0,2,4,5,30,3,15,1,1,1,0,0,1,1,0,0,2,1,3,1,1,2,0,3,4,0,3
26745,1,0,0,2,5,7,5,4,17,1,1,1,1,1,1,1,0,0,2,1,2,1,1,2,0,3,5,0,3
39062,1,0,0,2,5,6,18,1,18,1,1,1,2,0,1,1,0,0,2,1,2,1,1,2,1,3,2,0,3
14890,1,0,0,2,2,7,2,0,11,1,1,1,0,0,1,1,0,0,2,1,2,0,1,1,0,2,2,0,3
27714,1,0,0,1,5,2,3,6,10,1,1,1,2,1,1,1,0,0,0,2,3,1,1,2,1,3,6,0,3
67094,1,0,0,1,4,7,22,0,16,1,1,1,2,0,1,1,0,0,2,3,2,1,1,2,1,3,2,0,3
80543,1,0,0,1,3,7,1,6,20,1,1,1,1,1,1,1,0,0,2,2,3,0,1,1,1,1,2,0,3
66227,1,0,0,2,3,3,12,1,16,1,1,1,1,0,1,1,0,0,2,1,3,0,1,2,1,3,2,0,3
48018,1,0,0,2,5,8,4,6,10,1,1,1,2,0,1,1,0,0,2,1,2,1,1,2,1,3,2,0,3
37408,1,0,0,1,4,2,21,3,21,1,1,1,2,0,1,1,1,0,0,2,2,1,1,2,1,3,2,0,3
82824,2,0,0,2,5,5,27,0,20,1,1,1,1,0,1,1,1,0,1,2,3,1,1,2,0,3,5,0,3
86109,1,0,0,1,5,6,24,0,17,1,1,1,2,0,1,1,0,0,2,3,2,1,1,2,1,3,2,0,3
82722,1,0,0,2,5,7,18,3,8,0,1,1,1,0,1,1,1,0,2,1,3,1,1,2,1,3,2,0,3
90940,1,0,0,1,4,7,13,5,14,1,1,1,1,1,1,1,1,0,2,3,3,1,1,2,0,3,4,0,3
84940,1,0,0,0,4,7,22,0,13,1,1,1,1,0,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
36171,1,0,0,0,1,10,9,1,20,1,1,1,0,1,1,1,0,0,0,3,3,0,1,1,0,1,2,0,3
75703,1,0,0,0,5,9,14,4,10,1,1,1,0,0,1,1,0,0,0,3,3,1,1,1,1,4,1,0,3
20936,1,0,0,0,5,9,11,1,12,1,1,1,0,0,1,1,0,0,0,3,3,1,1,1,1,4,1,0,3
70282,1,1,1,0,5,6,19,2,23,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
36258,1,0,0,0,3,4,23,1,20,1,1,1,1,1,1,1,0,0,1,3,3,0,1,2,1,3,6,0,3
32497,1,0,0,0,5,12,25,1,14,1,1,1,1,1,1,1,0,0,0,3,3,1,1,1,1,1,5,0,3
21702,1,0,0,0,3,4,8,0,11,1,1,1,1,1,1,1,0,0,0,3,3,0,1,2,0,3,5,0,3
14029,1,0,0,0,5,7,7,5,21,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,4,0,3
20079,1,1,0,0,5,4,30,1,19,1,1,1,1,0,1,1,0,0,1,3,3,1,1,2,1,3,1,0,3
68790,1,0,0,0,2,6,4,1,12,1,1,1,0,1,1,1,0,0,1,3,3,0,1,2,1,1,2,0,3
96047,1,1,0,0,5,3,14,3,11,1,1,1,1,0,1,1,0,0,1,3,3,1,1,2,0,3,5,0,3
84204,1,1,0,0,5,3,12,1,20,1,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
95934,1,0,0,0,5,7,16,1,20,1,1,1,0,0,1,1,1,0,0,3,3,1,1,2,0,3,1,0,3
91943,1,1,1,0,1,8,7,2,10,1,1,1,0,1,0,1,1,1,0,3,3,0,0,2,0,3,5,0,3
51580,1,2,1,0,2,6,5,2,9,0,1,1,1,1,0,1,1,1,0,3,3,0,0,2,0,3,1,0,3
24643,1,0,0,0,4,8,8,3,0,0,1,1,1,0,0,1,0,1,0,3,3,1,0,2,0,3,6,0,3
96700,1,1,1,0,3,8,8,3,15,1,1,1,1,1,1,1,0,0,0,3,3,0,1,2,0,1,2,0,3
54892,1,0,0,0,5,8,4,6,12,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
63423,1,1,1,0,4,5,20,0,22,0,1,1,2,1,0,1,0,1,1,3,3,1,0,2,1,1,6,0,3
42481,1,1,0,0,4,4,11,3,16,1,1,1,0,1,1,1,1,0,1,3,3,1,1,2,0,3,5,0,3
74022,1,2,2,0,4,10,14,6,13,1,1,1,0,0,0,1,0,1,0,3,3,1,0,3,1,4,1,0,0
82905,1,0,0,0,4,5,18,5,15,1,1,1,1,1,0,1,0,1,1,3,3,1,0,2,1,2,3,0,3
46261,1,2,2,0,1,5,15,2,13,1,1,1,0,1,0,1,1,1,0,3,3,0,0,4,0,3,6,0,0
22480,1,1,1,0,5,4,17,2,9,0,1,1,2,1,0,1,0,0,0,2,3,1,1,2,0,3,4,2,3
33583,1,1,1,0,1,8,16,3,21,1,1,1,1,1,0,1,0,1,0,3,3,0,0,1,1,3,5,0,3
72343,1,1,0,0,5,5,16,3,19,1,1,1,2,2,0,1,0,1,1,3,3,1,0,2,1,3,4,2,3
61258,1,1,1,0,4,6,28,4,14,1,1,1,1,0,1,1,0,0,0,2,2,1,1,2,0,3,5,0,3
40216,1,1,1,0,5,7,3,2,18,1,1,1,2,2,1,1,0,0,0,3,3,1,1,2,0,3,6,0,3
53622,1,1,0,0,4,7,22,6,9,0,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
45383,1,2,2,0,5,5,24,4,12,1,1,1,0,1,1,1,0,0,0,3,3,1,1,4,0,3,5,0,0
45331,1,0,0,0,2,9,9,6,21,1,1,1,0,0,1,1,0,0,0,3,3,0,1,1,1,4,1,0,3
69543,1,1,1,0,5,12,20,3,13,1,1,1,1,1,1,1,0,0,0,3,3,1,1,1,1,3,5,0,3
22557,1,2,2,0,5,7,25,3,17,1,1,1,0,1,1,1,0,0,0,3,3,1,1,4,0,3,1,0,0
86339,1,1,1,0,2,11,8,3,17,1,1,1,1,1,1,1,0,0,0,3,3,0,1,1,0,3,5,0,3
35358,1,1,1,0,5,3,2,5,22,0,1,1,1,0,1,1,0,0,0,3,3,1,1,2,1,3,5,0,3
19472,1,1,1,0,5,4,18,3,22,0,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,2,0,3
80765,1,1,1,0,1,3,17,5,22,0,1,1,0,1,1,1,0,0,0,3,3,0,1,1,1,4,1,0,3
13586,1,0,0,0,2,10,10,2,19,1,1,1,2,1,1,1,0,0,0,2,2,0,1,1,0,3,5,2,3
63835,1,1,1,0,4,12,14,4,13,1,1,1,1,0,1,1,0,0,0,2,2,1,1,1,0,3,6,0,3
67286,1,1,1,0,4,5,25,4,1,0,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
61992,1,1,1,0,4,8,8,2,21,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,5,0,3
88575,1,1,1,0,4,9,22,5,9,0,1,1,0,1,1,1,0,0,0,3,3,1,1,1,0,3,5,0,3
73290,1,1,1,0,4,11,29,3,4,0,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,5,0,3
13229,1,1,1,0,5,7,19,4,15,1,1,1,1,1,1,1,0,0,0,2,2,1,1,2,0,3,5,0,3
30951,1,2,2,0,4,12,16,6,14,1,1,1,1,0,1,1,0,0,0,2,2,1,1,3,0,4,1,0,0
64459,1,0,0,0,4,5,7,1,15,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,1,4,1,0,3
81064,1,2,1,0,3,3,7,2,9,0,1,1,2,1,1,1,0,0,0,3,3,0,1,1,0,3,5,0,3
24489,1,1,1,0,5,3,29,4,0,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
16236,1,1,1,0,5,3,29,3,2,0,1,1,1,1,1,1,1,0,0,3,3,1,1,3,0,3,1,0,3
55612,1,1,1,0,5,11,2,4,21,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,5,0,3
90343,1,2,1,0,5,3,12,0,1,0,1,1,2,1,1,1,0,0,0,3,3,1,1,1,1,4,1,2,3
41707,1,1,1,0,5,11,28,2,14,1,1,1,0,0,1,1,0,0,0,3,3,1,1,1,1,3,2,0,3
66105,1,0,0,0,5,5,20,0,18,1,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,2,6,0,3
21674,1,1,1,0,5,6,1,5,12,1,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,1,0,3
79275,1,1,1,0,4,11,3,5,16,1,1,1,1,1,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
76893,1,1,1,0,5,11,29,3,13,1,1,1,1,1,1,1,1,0,0,3,3,1,1,1,0,3,5,0,3
16809,1,2,2,0,1,4,3,2,17,1,1,1,1,2,1,1,0,0,0,2,2,0,1,4,0,3,6,0,3
78827,1,0,0,0,3,1,17,3,23,0,1,1,0,1,1,1,0,0,0,3,3,0,1,3,1,4,1,0,3
78693,1,0,0,0,5,7,21,6,19,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
52083,1,1,0,0,5,7,17,1,20,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
75565,1,0,0,0,4,5,2,2,11,1,1,1,2,0,1,1,0,0,0,2,2,1,1,1,1,3,2,2,3
86581,1,0,0,0,5,1,17,3,17,1,1,1,1,0,1,1,0,0,0,3,3,1,1,2,1,1,2,0,3
76810,1,1,1,0,4,9,16,6,9,0,1,1,1,1,1,1,0,0,0,2,2,1,1,1,1,3,5,0,3
36724,1,1,0,0,4,7,22,6,1,0,1,1,0,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
27449,1,1,1,0,5,12,28,4,15,1,1,1,0,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
81380,1,0,0,0,5,5,8,2,19,1,1,1,0,1,1,1,0,0,0,3,3,1,1,2,1,1,3,0,3
61604,1,1,1,0,4,8,3,4,13,1,1,1,2,2,1,1,0,0,0,3,3,1,1,1,0,3,4,1,3
45942,1,0,0,0,3,4,4,3,20,1,1,1,1,0,1,1,0,0,0,3,3,0,1,2,1,3,5,0,3
45887,1,0,0,0,5,7,19,4,10,1,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
68714,1,1,1,0,5,11,19,0,15,1,1,1,1,2,1,1,0,0,0,3,3,1,1,1,0,3,5,0,3
28614,1,0,0,0,3,3,11,6,18,1,1,1,1,0,1,1,0,0,1,3,3,0,1,1,1,3,4,0,3
28780,1,1,1,0,1,5,8,2,22,0,1,1,0,1,1,1,0,0,2,3,3,0,1,2,1,4,1,0,3
33089,1,1,1,0,5,5,11,5,6,0,1,1,0,1,1,1,0,0,2,3,3,1,1,2,1,4,1,0,3
45526,1,0,0,0,5,5,1,2,21,1,1,1,1,0,1,1,0,0,1,3,3,1,1,2,1,3,4,0,3
96868,1,1,1,0,3,5,8,2,17,1,1,1,2,1,1,1,0,0,1,3,3,0,1,2,1,3,4,2,3
32329,1,0,0,0,4,5,2,3,17,1,1,1,1,2,1,1,0,0,1,3,3,1,1,2,1,3,6,0,3
81323,1,1,0,0,5,4,17,2,14,1,1,1,2,2,1,1,0,0,2,1,3,1,1,2,1,3,4,2,3
70679,2,2,1,0,3,4,16,1,20,1,1,1,2,2,1,1,0,0,2,1,3,0,1,2,1,3,4,2,3
